songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Play That Funky Music,Roxanne,0.814,0.672,9,-12.068,1,0.0619,0.0435,0,0.061,0.933,109.394,audio_features,5uuJruktM9fMdN9Va0DUMl,spotify:track:5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/tracks/5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/audio-analysis/5uuJruktM9fMdN9Va0DUMl,300000,4
Suburbia,Pet Shop Boys,0.636,0.469,10,-6.883,0,0.0402,0.213,0,0.0661,0.561,78.015,audio_features,48S4mJNtmuC16ptPecFGIh,spotify:track:48S4mJNtmuC16ptPecFGIh,https://api.spotify.com/v1/tracks/48S4mJNtmuC16ptPecFGIh,https://api.spotify.com/v1/audio-analysis/48S4mJNtmuC16ptPecFGIh,179027,4
Lovey Dovey,Buddy Knox,0.833,0.625,10,-6.866,0,0.0438,0.407,0.000109,0.0929,0.953,107.659,audio_features,52FrlMkSp2fhtR5DRzg4AL,spotify:track:52FrlMkSp2fhtR5DRzg4AL,https://api.spotify.com/v1/tracks/52FrlMkSp2fhtR5DRzg4AL,https://api.spotify.com/v1/audio-analysis/52FrlMkSp2fhtR5DRzg4AL,125640,4
The Good Stuff,Kenny Chesney,0.612,0.62,7,-9.785,1,0.0645,0.255,0,0.129,0.502,143.78,audio_features,1sR3kJi14jA8Gau3a0yXAo,spotify:track:1sR3kJi14jA8Gau3a0yXAo,https://api.spotify.com/v1/tracks/1sR3kJi14jA8Gau3a0yXAo,https://api.spotify.com/v1/audio-analysis/1sR3kJi14jA8Gau3a0yXAo,200440,4
Big Party,Barbara And The Browns,0.678,0.559,9,-6.61,0,0.0376,0.0189,0,0.13,0.663,137.046,audio_features,3DJO7LOeOmZqTEYkUC3h5e,spotify:track:3DJO7LOeOmZqTEYkUC3h5e,https://api.spotify.com/v1/tracks/3DJO7LOeOmZqTEYkUC3h5e,https://api.spotify.com/v1/audio-analysis/3DJO7LOeOmZqTEYkUC3h5e,219481,4
Harmless,Mulberry Lane,0.464,0.945,2,-1.815,1,0.0401,0.0506,0.756,0.112,0.453,165.177,audio_features,3VCXx37jNGNOMns6z2OnvJ,spotify:track:3VCXx37jNGNOMns6z2OnvJ,https://api.spotify.com/v1/tracks/3VCXx37jNGNOMns6z2OnvJ,https://api.spotify.com/v1/audio-analysis/3VCXx37jNGNOMns6z2OnvJ,321438,4
Steppin' Out,Paul Revere & The Raiders,0.579,0.223,11,-20.208,1,0.0364,0.0439,0.00232,0.0613,0.532,159.696,audio_features,2KY0QUeRY3IPuJI1gyU9BJ,spotify:track:2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/tracks/2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/audio-analysis/2KY0QUeRY3IPuJI1gyU9BJ,268200,4
Constant Craving,k.d. lang,0.6,0.77,5,-5.559,0,0.0302,0.0603,4.79e-06,0.0967,0.321,128.473,audio_features,0wCrg1LhgPcGMw51qqpI6k,spotify:track:0wCrg1LhgPcGMw51qqpI6k,https://api.spotify.com/v1/tracks/0wCrg1LhgPcGMw51qqpI6k,https://api.spotify.com/v1/audio-analysis/0wCrg1LhgPcGMw51qqpI6k,277240,4
I Still Believe,Brenda K. Starr,0.359,0.614,3,-5.066,1,0.0293,0.0593,0,0.0867,0.135,147.858,audio_features,2UvrcTdxrrDGszXONI5G91,spotify:track:2UvrcTdxrrDGszXONI5G91,https://api.spotify.com/v1/tracks/2UvrcTdxrrDGszXONI5G91,https://api.spotify.com/v1/audio-analysis/2UvrcTdxrrDGszXONI5G91,275960,3
Song Sung Blue,Neil Diamond,0.556,0.327,0,-15.612,1,0.0311,0.467,1.32e-05,0.318,0.327,108.913,audio_features,4FZ8wtTaOAbYvyChBt4GEQ,spotify:track:4FZ8wtTaOAbYvyChBt4GEQ,https://api.spotify.com/v1/tracks/4FZ8wtTaOAbYvyChBt4GEQ,https://api.spotify.com/v1/audio-analysis/4FZ8wtTaOAbYvyChBt4GEQ,195160,4
I Guess I'll Miss The Man,The Supremes,0.425,0.128,0,-14.111,1,0.0388,0.806,0,0.101,0.345,54.645,audio_features,7ft1zUvUrbEfhwZhov425n,spotify:track:7ft1zUvUrbEfhwZhov425n,https://api.spotify.com/v1/tracks/7ft1zUvUrbEfhwZhov425n,https://api.spotify.com/v1/audio-analysis/7ft1zUvUrbEfhwZhov425n,126227,3
Drowning,Backstreet Boys,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,audio_features,1f5cbQtDrykjarZVrShaDI,spotify:track:1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI,209269,4
Give Me The Keys (And I ll Drive You Crazy),Huey Lewis ,0.67,0.725,10,-13.207,1,0.0326,0.243,0.000322,0.132,0.914,135.672,audio_features,2YTrirCCoBrwQkKIXMWu1n,spotify:track:2YTrirCCoBrwQkKIXMWu1n,https://api.spotify.com/v1/tracks/2YTrirCCoBrwQkKIXMWu1n,https://api.spotify.com/v1/audio-analysis/2YTrirCCoBrwQkKIXMWu1n,277627,4
Don't Talk To Strangers,Rick Springfield,0.799,0.714,1,-9.472,0,0.0421,0.286,0,0.145,0.67,123.207,audio_features,1syhTK7LlvpeWdZNsZARP0,spotify:track:1syhTK7LlvpeWdZNsZARP0,https://api.spotify.com/v1/tracks/1syhTK7LlvpeWdZNsZARP0,https://api.spotify.com/v1/audio-analysis/1syhTK7LlvpeWdZNsZARP0,180360,4
What's It Like,Jagged Edge,0.612,0.652,0,-7.024,1,0.0681,0.343,0,0.0537,0.388,114.918,audio_features,5SKkOuJxufkWfkTFnwQvWO,spotify:track:5SKkOuJxufkWfkTFnwQvWO,https://api.spotify.com/v1/tracks/5SKkOuJxufkWfkTFnwQvWO,https://api.spotify.com/v1/audio-analysis/5SKkOuJxufkWfkTFnwQvWO,262960,4
Here's Some Love,Tanya Tucker,0.582,0.323,1,-15.974,1,0.059,0.533,0.00015,0.25,0.635,135.345,audio_features,0zQqGcIinqDdkWXky7KTEW,spotify:track:0zQqGcIinqDdkWXky7KTEW,https://api.spotify.com/v1/tracks/0zQqGcIinqDdkWXky7KTEW,https://api.spotify.com/v1/audio-analysis/0zQqGcIinqDdkWXky7KTEW,181693,4
Secretary,Betty Wright,0.777,0.414,1,-14.121,1,0.242,0.0162,1.1e-06,0.113,0.554,172.134,audio_features,43yb8ghjoBxNqYjpbbT7YC,spotify:track:43yb8ghjoBxNqYjpbbT7YC,https://api.spotify.com/v1/tracks/43yb8ghjoBxNqYjpbbT7YC,https://api.spotify.com/v1/audio-analysis/43yb8ghjoBxNqYjpbbT7YC,113842,4
Tarkio Road,Brewer & Shipley,0.556,0.802,11,-8.368,0,0.0281,0.061,0.000229,0.246,0.916,131.001,audio_features,2QnTjOsDZmHVEsSfWdqXKS,spotify:track:2QnTjOsDZmHVEsSfWdqXKS,https://api.spotify.com/v1/tracks/2QnTjOsDZmHVEsSfWdqXKS,https://api.spotify.com/v1/audio-analysis/2QnTjOsDZmHVEsSfWdqXKS,272680,4
Feel Me Flow,Naughty By Nature,0.817,0.817,8,-4.911,0,0.135,0.098,1.61e-06,0.0798,0.854,90.194,audio_features,4dbZObCjUs95HtmEHfKbnU,spotify:track:4dbZObCjUs95HtmEHfKbnU,https://api.spotify.com/v1/tracks/4dbZObCjUs95HtmEHfKbnU,https://api.spotify.com/v1/audio-analysis/4dbZObCjUs95HtmEHfKbnU,212760,4
U Saved Me,R. Kelly,0.651,0.56,6,-7.012,1,0.053,0.598,0,0.0873,0.297,104.045,audio_features,2mw9UnfWIw9mYPAoDEc4ud,spotify:track:2mw9UnfWIw9mYPAoDEc4ud,https://api.spotify.com/v1/tracks/2mw9UnfWIw9mYPAoDEc4ud,https://api.spotify.com/v1/audio-analysis/2mw9UnfWIw9mYPAoDEc4ud,373773,4
It's Only Love,ZZ Top,0.515,0.805,5,-4.491,1,0.0345,0.00993,1.57e-05,0.419,0.743,101.161,audio_features,5xGsNXXTu545MWoeuFfjxT,spotify:track:5xGsNXXTu545MWoeuFfjxT,https://api.spotify.com/v1/tracks/5xGsNXXTu545MWoeuFfjxT,https://api.spotify.com/v1/audio-analysis/5xGsNXXTu545MWoeuFfjxT,194618,4
I ll Always Love You,Taylor Dayne,0.417,0.565,0,-10.301,1,0.0359,0.000151,0.876,0.0507,0.368,112.844,audio_features,0KjWAihYp5v6TtWw1xaBg0,spotify:track:0KjWAihYp5v6TtWw1xaBg0,https://api.spotify.com/v1/tracks/0KjWAihYp5v6TtWw1xaBg0,https://api.spotify.com/v1/audio-analysis/0KjWAihYp5v6TtWw1xaBg0,283427,4
Shadowplay,The Killers,0.433,0.756,9,-7.855,1,0.0565,0.000997,0.761,0.124,0.117,145.443,audio_features,4ZuC5MfGjRQs3pZtPxqMYP,spotify:track:4ZuC5MfGjRQs3pZtPxqMYP,https://api.spotify.com/v1/tracks/4ZuC5MfGjRQs3pZtPxqMYP,https://api.spotify.com/v1/audio-analysis/4ZuC5MfGjRQs3pZtPxqMYP,233720,4
Hole In My Heart (All The Way To China),Cyndi Lauper,0.604,0.841,9,-6.776,1,0.0664,0.555,0,0.626,0.852,83.447,audio_features,3q26aqPuV2npVh7masrUiH,spotify:track:3q26aqPuV2npVh7masrUiH,https://api.spotify.com/v1/tracks/3q26aqPuV2npVh7masrUiH,https://api.spotify.com/v1/audio-analysis/3q26aqPuV2npVh7masrUiH,217310,4
How Do You Do,Roxette,0.784,0.763,7,-4.82,1,0.25,0.201,0,0.129,0.702,145.891,audio_features,696KEsUFDTJS9mNxuwXKMA,spotify:track:696KEsUFDTJS9mNxuwXKMA,https://api.spotify.com/v1/tracks/696KEsUFDTJS9mNxuwXKMA,https://api.spotify.com/v1/audio-analysis/696KEsUFDTJS9mNxuwXKMA,111750,4
The First Time,Surface,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,audio_features,0SxFyA4FqmEQqZVuAlg8lf,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/tracks/0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/audio-analysis/0SxFyA4FqmEQqZVuAlg8lf,260666,4
The Old Man Down The Road,John Fogerty,0.768,0.809,9,-5.816,1,0.0289,0.0271,0.000633,0.0584,0.737,133.838,audio_features,0tkfgenYMiMQPIma894lgc,spotify:track:0tkfgenYMiMQPIma894lgc,https://api.spotify.com/v1/tracks/0tkfgenYMiMQPIma894lgc,https://api.spotify.com/v1/audio-analysis/0tkfgenYMiMQPIma894lgc,214093,4
Show Me Love,Robyn,0.811,0.833,5,-4.259,1,0.153,0.014,2.06e-05,0.0769,0.567,120.258,audio_features,4t0UsYzmmmZRMTWn77jiGF,spotify:track:4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/tracks/4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/audio-analysis/4t0UsYzmmmZRMTWn77jiGF,252107,4
Goin' Out Of My Head,Little Anthony & The Imperials,0.542,0.261,9,-12.231,1,0.0321,0.813,0,0.471,0.438,104.464,audio_features,538IUnkjiDgU9Ndhf1wN2f,spotify:track:538IUnkjiDgU9Ndhf1wN2f,https://api.spotify.com/v1/tracks/538IUnkjiDgU9Ndhf1wN2f,https://api.spotify.com/v1/audio-analysis/538IUnkjiDgU9Ndhf1wN2f,149733,4
She Thinks She Needs Me,Andy Griggs,0.497,0.568,0,-7.67,1,0.0285,0.0788,0,0.223,0.386,138.107,audio_features,5Eph6Vs0PftspPXZqlVN2y,spotify:track:5Eph6Vs0PftspPXZqlVN2y,https://api.spotify.com/v1/tracks/5Eph6Vs0PftspPXZqlVN2y,https://api.spotify.com/v1/audio-analysis/5Eph6Vs0PftspPXZqlVN2y,239000,4
Ben,Michael Jackson,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,audio_features,5Wj1rJnCLpMHdLaxsFtJLs,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/audio-analysis/5Wj1rJnCLpMHdLaxsFtJLs,322549,4
Love Zone,Billy Ocean,0.726,0.829,7,-6.103,1,0.0655,0.193,5.33e-05,0.101,0.826,95.031,audio_features,4vA7UNrquUGf7vUQkiyTjM,spotify:track:4vA7UNrquUGf7vUQkiyTjM,https://api.spotify.com/v1/tracks/4vA7UNrquUGf7vUQkiyTjM,https://api.spotify.com/v1/audio-analysis/4vA7UNrquUGf7vUQkiyTjM,253200,4
Crowded,Jeannie Ortega Featuring Papoose,0.559,0.562,11,-5.674,1,0.0325,0.203,9.48e-06,0.17,0.428,132.062,audio_features,5HuaHij4kVpfEVv93MYCeW,spotify:track:5HuaHij4kVpfEVv93MYCeW,https://api.spotify.com/v1/tracks/5HuaHij4kVpfEVv93MYCeW,https://api.spotify.com/v1/audio-analysis/5HuaHij4kVpfEVv93MYCeW,209907,4
There's Nothin,Sean Kingston Featuring Elan & Juelz Santana,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,audio_features,7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,199440,4
Top Back,T.I.,0.597,0.678,2,-5.743,1,0.3,0.0103,0,0.381,0.659,160.074,audio_features,4LE8fR53Pjd6xmHBUlxArg,spotify:track:4LE8fR53Pjd6xmHBUlxArg,https://api.spotify.com/v1/tracks/4LE8fR53Pjd6xmHBUlxArg,https://api.spotify.com/v1/audio-analysis/4LE8fR53Pjd6xmHBUlxArg,282413,4
No Myth,Michael Penn,0.633,0.795,0,-7.617,1,0.0319,0.054,8.83e-05,0.34,0.833,103.504,audio_features,4SZozsPsG0vJ2Ti8BGxKsR,spotify:track:4SZozsPsG0vJ2Ti8BGxKsR,https://api.spotify.com/v1/tracks/4SZozsPsG0vJ2Ti8BGxKsR,https://api.spotify.com/v1/audio-analysis/4SZozsPsG0vJ2Ti8BGxKsR,250813,4
Remember Me,Rita Pavone,0.84,0.344,5,-8.613,0,0.0374,0.456,3.36e-05,0.35,0.526,111.994,audio_features,630Ug0XtmhhFvAKo0PNuEI,spotify:track:630Ug0XtmhhFvAKo0PNuEI,https://api.spotify.com/v1/tracks/630Ug0XtmhhFvAKo0PNuEI,https://api.spotify.com/v1/audio-analysis/630Ug0XtmhhFvAKo0PNuEI,199227,4
I Was Such A Fool (To Fall In Love With You),The Flamingos,0.325,0.241,5,-8.719,1,0.0316,0.811,3.88e-06,0.0959,0.266,66.588,audio_features,6fPyisGwCjkJYB7r5AD921,spotify:track:6fPyisGwCjkJYB7r5AD921,https://api.spotify.com/v1/tracks/6fPyisGwCjkJYB7r5AD921,https://api.spotify.com/v1/audio-analysis/6fPyisGwCjkJYB7r5AD921,165053,4
Wanna Get To Know You,G-Unit Featuring Joe,0.513,0.826,10,-3.651,0,0.132,0.106,0,0.0675,0.889,76.91,audio_features,1dHJETCn2X1R1YwVlMvSza,spotify:track:1dHJETCn2X1R1YwVlMvSza,https://api.spotify.com/v1/tracks/1dHJETCn2X1R1YwVlMvSza,https://api.spotify.com/v1/audio-analysis/1dHJETCn2X1R1YwVlMvSza,265027,1
"Baby, You're Right",James Brown,0.683,0.898,6,-5.583,1,0.0528,0.0242,0.00824,0.124,0.639,103.012,audio_features,08dFJDpbaVI4jZ1cmhb4jH,spotify:track:08dFJDpbaVI4jZ1cmhb4jH,https://api.spotify.com/v1/tracks/08dFJDpbaVI4jZ1cmhb4jH,https://api.spotify.com/v1/audio-analysis/08dFJDpbaVI4jZ1cmhb4jH,213204,4
Englishman In New York,Sting,0.674,0.347,9,-17.707,1,0.0364,0.396,1.05e-05,0.0916,0.647,102.013,audio_features,4KFM3A5QF2IMcc6nHsu3Wp,spotify:track:4KFM3A5QF2IMcc6nHsu3Wp,https://api.spotify.com/v1/tracks/4KFM3A5QF2IMcc6nHsu3Wp,https://api.spotify.com/v1/audio-analysis/4KFM3A5QF2IMcc6nHsu3Wp,267267,4
Rainin' In My Heart,Slim Harpo,0.704,0.645,9,-8.255,0,0.0264,0.414,0.00454,0.119,0.761,106.537,audio_features,6tQ8yk9sUq6HhbFNfY7NuM,spotify:track:6tQ8yk9sUq6HhbFNfY7NuM,https://api.spotify.com/v1/tracks/6tQ8yk9sUq6HhbFNfY7NuM,https://api.spotify.com/v1/audio-analysis/6tQ8yk9sUq6HhbFNfY7NuM,230299,4
Three Times A Lady,Commodores,0.39,0.0803,8,-20.518,1,0.0306,0.874,0.000639,0.127,0.184,150.503,audio_features,4ztwMHfPZhPoruZdBbgriM,spotify:track:4ztwMHfPZhPoruZdBbgriM,https://api.spotify.com/v1/tracks/4ztwMHfPZhPoruZdBbgriM,https://api.spotify.com/v1/audio-analysis/4ztwMHfPZhPoruZdBbgriM,217427,3
Cool It Now,New Edition,0.871,0.532,10,-13.335,0,0.0677,0.126,0.00819,0.321,0.74,116.574,audio_features,5LkcAjqj5NOctNGi2qUjlw,spotify:track:5LkcAjqj5NOctNGi2qUjlw,https://api.spotify.com/v1/tracks/5LkcAjqj5NOctNGi2qUjlw,https://api.spotify.com/v1/audio-analysis/5LkcAjqj5NOctNGi2qUjlw,347667,4
What's A Matter Baby,Ellen Foley,0.618,0.83,9,-5.722,1,0.048,0.264,0,0.266,0.864,112.58,audio_features,4pm0n3tssKLImGyXPQ3fRY,spotify:track:4pm0n3tssKLImGyXPQ3fRY,https://api.spotify.com/v1/tracks/4pm0n3tssKLImGyXPQ3fRY,https://api.spotify.com/v1/audio-analysis/4pm0n3tssKLImGyXPQ3fRY,165707,4
You're Just About To Lose Your Clown,Ray Charles,0.742,0.48,4,-8.0,0,0.0369,0.509,0.0109,0.155,0.881,120.257,audio_features,3VhPEEtBvtikjOUlVOWmO3,spotify:track:3VhPEEtBvtikjOUlVOWmO3,https://api.spotify.com/v1/tracks/3VhPEEtBvtikjOUlVOWmO3,https://api.spotify.com/v1/audio-analysis/3VhPEEtBvtikjOUlVOWmO3,322733,4
Laughing Boy,Mary Wells,0.632,0.336,9,-15.992,0,0.0331,0.385,0,0.127,0.886,109.493,audio_features,3jnxnBVwaRUMYuQQmts6YR,spotify:track:3jnxnBVwaRUMYuQQmts6YR,https://api.spotify.com/v1/tracks/3jnxnBVwaRUMYuQQmts6YR,https://api.spotify.com/v1/audio-analysis/3jnxnBVwaRUMYuQQmts6YR,170439,4
Little Green Apples,Patti Page,0.519,0.131,0,-21.288,1,0.0501,0.848,0.0591,0.139,0.496,103.183,audio_features,2iNWbCFroEzA8u0lwEvnBH,spotify:track:2iNWbCFroEzA8u0lwEvnBH,https://api.spotify.com/v1/tracks/2iNWbCFroEzA8u0lwEvnBH,https://api.spotify.com/v1/audio-analysis/2iNWbCFroEzA8u0lwEvnBH,159827,4
I've Been Lonely For So Long,Frederick Knight,0.791,0.286,7,-14.283,1,0.0364,0.364,0.0121,0.0938,0.872,96.741,audio_features,4yEi93B8QZOqrZj894BgNX,spotify:track:4yEi93B8QZOqrZj894BgNX,https://api.spotify.com/v1/tracks/4yEi93B8QZOqrZj894BgNX,https://api.spotify.com/v1/audio-analysis/4yEi93B8QZOqrZj894BgNX,198693,4
Dear Dad,Chuck Berry,0.615,0.627,11,-8.1,0,0.139,0.529,0,0.151,0.744,79.896,audio_features,1X0ubtduCvxY7HPMKMc4a5,spotify:track:1X0ubtduCvxY7HPMKMc4a5,https://api.spotify.com/v1/tracks/1X0ubtduCvxY7HPMKMc4a5,https://api.spotify.com/v1/audio-analysis/1X0ubtduCvxY7HPMKMc4a5,257156,4
I (Who Have Nothing),Terry Knight & The Pack,0.294,0.544,4,-7.905,0,0.0422,0.118,2.17e-05,0.303,0.264,138.558,audio_features,48s6qLaiauiGDNoUNJZDEx,spotify:track:48s6qLaiauiGDNoUNJZDEx,https://api.spotify.com/v1/tracks/48s6qLaiauiGDNoUNJZDEx,https://api.spotify.com/v1/audio-analysis/48s6qLaiauiGDNoUNJZDEx,177749,4
Twilight Time,Andy Williams,0.455,0.361,9,-12.562,1,0.0473,0.747,0,0.238,0.285,115.854,audio_features,3MpGQae6zAFd7Z1FdLV9fV,spotify:track:3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/tracks/3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/audio-analysis/3MpGQae6zAFd7Z1FdLV9fV,168293,3
Toby,The Chi-Lites,0.585,0.793,7,-3.713,1,0.0322,0.351,0,0.3,0.732,133.839,audio_features,18BajNiyvH6GpYshB0unrm,spotify:track:18BajNiyvH6GpYshB0unrm,https://api.spotify.com/v1/tracks/18BajNiyvH6GpYshB0unrm,https://api.spotify.com/v1/audio-analysis/18BajNiyvH6GpYshB0unrm,208413,4
She Took You For A Ride,Aaron Neville,0.421,0.347,5,-10.805,1,0.0341,0.59,4.21e-06,0.19,0.869,181.566,audio_features,33vOmVmYIgn4QGUc0ooNio,spotify:track:33vOmVmYIgn4QGUc0ooNio,https://api.spotify.com/v1/tracks/33vOmVmYIgn4QGUc0ooNio,https://api.spotify.com/v1/audio-analysis/33vOmVmYIgn4QGUc0ooNio,199360,4
One Week,Barenaked Ladies,0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,audio_features,29hBRadFZf9QTGRHZmxm65,spotify:track:29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/tracks/29hBRadFZf9QTGRHZmxm65,https://api.spotify.com/v1/audio-analysis/29hBRadFZf9QTGRHZmxm65,169760,4
Turn My Swag On,Soulja Boy Tell'em,0.546,0.712,3,-3.104,0,0.0269,0.000969,0,0.406,0.489,150.154,audio_features,6ATrsVaZT7XjkCynxM8cTS,spotify:track:6ATrsVaZT7XjkCynxM8cTS,https://api.spotify.com/v1/tracks/6ATrsVaZT7XjkCynxM8cTS,https://api.spotify.com/v1/audio-analysis/6ATrsVaZT7XjkCynxM8cTS,206333,4
Give It To Her,Tanto Metro & Devonte,0.6,0.583,9,-6.617,0,0.281,0.0918,0,0.0992,0.763,126.517,audio_features,00FU5uypELwgQuM9IbFC6G,spotify:track:00FU5uypELwgQuM9IbFC6G,https://api.spotify.com/v1/tracks/00FU5uypELwgQuM9IbFC6G,https://api.spotify.com/v1/audio-analysis/00FU5uypELwgQuM9IbFC6G,209053,5
One On One,Daryl Hall & John Oates,0.748,0.302,0,-15.334,1,0.028,0.835,0.298,0.198,0.815,95.614,audio_features,1ANmX8emjTaiR5BPeswuNi,spotify:track:1ANmX8emjTaiR5BPeswuNi,https://api.spotify.com/v1/tracks/1ANmX8emjTaiR5BPeswuNi,https://api.spotify.com/v1/audio-analysis/1ANmX8emjTaiR5BPeswuNi,258013,4
What You Don t Know,Expose,0.535,0.656,6,-5.283,1,0.035,0.0724,0.000148,0.17,0.36,111.947,audio_features,2IHYvBfzho7g0vjesBJce9,spotify:track:2IHYvBfzho7g0vjesBJce9,https://api.spotify.com/v1/tracks/2IHYvBfzho7g0vjesBJce9,https://api.spotify.com/v1/audio-analysis/2IHYvBfzho7g0vjesBJce9,311000,4
Your Other Love,Connie Francis,0.518,0.655,9,-10.15,1,0.106,0.797,0,0.0807,0.939,149.939,audio_features,1uVU67ZBbAEBJf2lFBLYJE,spotify:track:1uVU67ZBbAEBJf2lFBLYJE,https://api.spotify.com/v1/tracks/1uVU67ZBbAEBJf2lFBLYJE,https://api.spotify.com/v1/audio-analysis/1uVU67ZBbAEBJf2lFBLYJE,150360,4
Let s Get Rocked,Def Leppard,0.564,0.888,5,-6.763,1,0.0325,0.0109,6.68e-05,0.177,0.526,91.989,audio_features,0LoH6lFQLNscy3RyljAewK,spotify:track:0LoH6lFQLNscy3RyljAewK,https://api.spotify.com/v1/tracks/0LoH6lFQLNscy3RyljAewK,https://api.spotify.com/v1/audio-analysis/0LoH6lFQLNscy3RyljAewK,295957,4
I'm Just Too Shy,Jermaine Jackson,0.864,0.682,6,-6.73,0,0.386,0.208,5.27e-06,0.1,0.268,115.012,audio_features,38spM0LahLUfQhOMAqA7AI,spotify:track:38spM0LahLUfQhOMAqA7AI,https://api.spotify.com/v1/tracks/38spM0LahLUfQhOMAqA7AI,https://api.spotify.com/v1/audio-analysis/38spM0LahLUfQhOMAqA7AI,268087,4
Annie's Song,John Denver,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,audio_features,4J0DbyODwZJcmIAiTSJfMF,spotify:track:4J0DbyODwZJcmIAiTSJfMF,https://api.spotify.com/v1/tracks/4J0DbyODwZJcmIAiTSJfMF,https://api.spotify.com/v1/audio-analysis/4J0DbyODwZJcmIAiTSJfMF,180693,3
Beautiful,Eminem,0.551,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4
I Get Around,The Beach Boys,0.846,0.416,10,-13.767,0,0.118,0.156,9.34e-06,0.238,0.645,96.188,audio_features,4voEoczU7Ijborps9XF1n3,spotify:track:4voEoczU7Ijborps9XF1n3,https://api.spotify.com/v1/tracks/4voEoczU7Ijborps9XF1n3,https://api.spotify.com/v1/audio-analysis/4voEoczU7Ijborps9XF1n3,259000,4
Without Me,Eminem,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
Deeper (In Love With You),The O'Jays,0.575,0.562,3,-11.118,1,0.0305,0.208,0,0.344,0.902,169.362,audio_features,1PSfY3lSwBD888PZW0s5JH,spotify:track:1PSfY3lSwBD888PZW0s5JH,https://api.spotify.com/v1/tracks/1PSfY3lSwBD888PZW0s5JH,https://api.spotify.com/v1/audio-analysis/1PSfY3lSwBD888PZW0s5JH,159293,4
No Son Of Mine,Genesis,0.535,0.972,9,-4.428,1,0.0844,0.00131,0.000471,0.0788,0.436,124.971,audio_features,3jSRg3DPkvNX74Kx28PQnH,spotify:track:3jSRg3DPkvNX74Kx28PQnH,https://api.spotify.com/v1/tracks/3jSRg3DPkvNX74Kx28PQnH,https://api.spotify.com/v1/audio-analysis/3jSRg3DPkvNX74Kx28PQnH,208707,4
What Was I Thinkin',Dierks Bentley,0.551,0.825,5,-6.24,0,0.044,0.152,6.2e-06,0.0999,0.933,164.857,audio_features,0r8iDf65NHgFgZOGLwj5r8,spotify:track:0r8iDf65NHgFgZOGLwj5r8,https://api.spotify.com/v1/tracks/0r8iDf65NHgFgZOGLwj5r8,https://api.spotify.com/v1/audio-analysis/0r8iDf65NHgFgZOGLwj5r8,260827,4
Down To Love Town,The Originals,0.729,0.664,1,-10.946,1,0.0283,0.0712,0.00303,0.343,0.892,122.473,audio_features,7LsD36exf1dVsSicJQMOKF,spotify:track:7LsD36exf1dVsSicJQMOKF,https://api.spotify.com/v1/tracks/7LsD36exf1dVsSicJQMOKF,https://api.spotify.com/v1/audio-analysis/7LsD36exf1dVsSicJQMOKF,359480,4
